,Country Code,Country Name,Region,Income Group,Año,Poblacion,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Alternative and nuclear energy (% of total energy use),Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy use (kg of oil equivalent per capita),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output)
8041,LMC,Lower middle income,,,1977,1294569650.0,,,,2.25112583502052,61.080461719540104,134.451147035175,14.672332114361698,16.6381326639361,25.2068813106069,3.28651604934314,0.781854038947092,9.77070769651891,29.695356409798197,0.20903635649532396,720000000.0,317.94812673923803,,36.6964274293461,
8042,LMC,Lower middle income,,,1978,1325590614.0,,,,2.47247174179601,60.8146324545078,141.50821990333299,15.210463481793802,15.6534767549926,26.366256804095897,3.43828150109232,0.807440549712657,9.41081243162267,28.5025706877076,0.21686007433135698,806000000.0,318.831791997043,,36.720930798801604,
8043,LMC,Lower middle income,,,1979,1357631983.0,,,,2.56564893776336,59.4103988510204,145.950901863375,15.757480244050699,15.273574337555802,25.884795104876698,4.10969630799615,0.7507179477496949,9.540132739958251,28.923403385510202,0.334211677710893,1328000000.0,326.025648446707,,38.0514882646058,
8044,LMC,Lower middle income,,,1980,1390765927.0,,,,2.8113204864009798,58.6499379592313,152.83471065828002,15.8245381464675,15.3742554461905,24.8541874431002,5.30823947712728,0.7131321589859619,8.97862597372636,29.6611208970442,0.664687616717186,2799000000.0,328.795025231286,,38.513741310205,
8045,LMC,Lower middle income,,,1981,1425059199.0,,,,2.98781572210321,57.168472569619,159.598905377721,17.0936464779049,16.157762124904,23.965582290415696,5.61313298384104,0.692335162462949,8.55910534180779,30.330000450552802,0.905210212416079,4146000000.0,335.428345818183,,39.821846257837294,
8046,LMC,Lower middle income,,,1982,1460309661.0,,,,2.94705597181823,55.698052561515205,167.742652566526,16.1211231418609,17.240776611032402,22.395244057413997,6.01812692060216,0.452344213932634,8.75680957638477,32.0157131080193,1.02982673648155,5020000000.0,342.525630791699,,41.330762223448204,
8047,LMC,Lower middle income,,,1983,1496475726.0,,,,2.9677847088163705,54.84677307593039,173.85493897288,16.6229037686566,17.5712090944986,20.706857395861498,6.3484232032807,0.7258747892623191,9.402905855181839,33.3225381529611,1.13785777776255,5916000000.0,346.32908185817496,,42.151823209067395,
8048,LMC,Lower middle income,,,1984,1533336558.0,,,,3.16074435294564,54.45982184165461,182.634129820396,17.834491042819,18.5343175666673,20.1718489715324,6.427622733424919,0.773156665235739,8.83251081035618,33.7944511104484,1.15367136863091,6564000000.0,346.91907835628194,,42.352559476578605,
8049,LMC,Lower middle income,,,1985,1570680342.0,,,,3.0813805499132596,52.8543900852913,194.126860987178,18.147708696639,20.6369969495968,18.6530594736811,6.7868307468637195,0.8625392796147672,8.29756959021301,35.7213972866735,1.1163796682101002,6896000000.0,356.083009933105,,44.036195337463504,
8050,LMC,Lower middle income,,,1986,1608495285.0,,,,3.07238116809015,52.053253977177704,206.619873153769,16.8709747217199,21.5560742500662,18.280350552526,6.69595133541853,0.8206619611703501,7.9714996587783205,36.2235252442631,1.02883795021998,6835000000.0,359.35830490739403,,44.8542583686796,
8051,LMC,Lower middle income,,,1987,1646753428.0,,,,2.8247899211564,50.8775755541328,216.163044399193,18.008595387323197,23.552917073006896,15.675098315291299,7.143785322244559,0.77019957024881,8.34742210775349,39.044124503005,0.8639533196343431,6211000000.0,364.472704407689,,46.2579149936752,
8052,LMC,Lower middle income,,,1988,1685368183.0,,,,3.0259331028220804,49.753953000417795,231.56746282427602,17.620559348479,23.1351535747966,16.5840812720085,6.999448675560959,0.7713496625400359,8.033801764465329,38.1684040148229,0.8295407588080871,6529000000.0,371.273041321388,,47.1949740543769,
8053,LMC,Lower middle income,,,1989,1724253101.0,,,,3.07741099794715,48.79033166092461,244.141275187646,18.025167757297197,23.547973886434104,16.4241057075051,7.36360190121178,0.545968922321979,7.62479906340534,38.5363748510512,0.846926227301184,7221000000.0,377.262102890818,,48.101795789289504,
8054,LMC,Lower middle income,,,1990,1765242835.0,,,,3.54557033715244,30.325649959555804,426.262052784291,13.5268350977579,36.349274422236,19.9738123273248,19.6942979157246,9.066165718697631,12.912973205866802,68.9565455438275,0.8167044566659941,7442000000.0,547.126288232485,189.071370100545,63.110275171400794,21.2633986437882
8055,LMC,Lower middle income,,,1991,1804249923.0,,,,3.4656734799677795,30.165944259854804,430.191514968517,14.051816786500302,37.382636238834,20.2838524356497,19.293355953745802,8.77276780218324,12.2819398736455,68.9579320662253,0.798675742457619,7378000000.0,547.878648643586,194.085732724416,62.47187375206389,21.558332781491604
8056,LMC,Lower middle income,,,1992,1843386680.0,,,,3.4984714440921896,31.1525933678249,424.847884173665,14.6093382703489,38.616932691201896,19.6046560228063,19.8413901780309,8.81856486865575,11.134338410985999,69.5926612802188,0.7973458748350319,7329000000.0,528.531493288187,188.207856572,61.6080604756102,20.8652605421936
8057,LMC,Lower middle income,,,1993,1882431404.0,47.272156135013,34.2314041994657,81.49648496417859,3.5729390664166703,31.843089704921102,418.83089431037695,14.942714940744699,39.10705076408679,20.1989481677547,19.852199034786,8.77558675945361,10.0972568795025,69.0565066783753,0.782186440932344,7232000000.0,513.193303560396,186.43964305987,60.750175709226504,21.471300694729603
8058,LMC,Lower middle income,,,1994,1921274347.0,46.50336517980829,32.3013274401054,84.3610940270806,3.60601213495229,32.6947001824568,415.28044910955595,15.526779154928999,38.6284761749837,22.0969495839255,19.748360850022,7.97214984676192,9.53167568703733,67.908512712043,0.835615903785543,7862000000.0,495.03266985399,181.492578848676,59.695280106077995,23.4930334760951
8059,LMC,Lower middle income,,,1995,1960170782.0,47.99618594778279,33.398455993881804,84.63593167765441,3.52518737799828,32.2924662985889,419.69908920048,16.1154404843766,39.6769410113775,20.0841219773167,20.076684168345803,8.04791308210376,10.117661731896801,69.8712869116201,0.8300798587114421,8147000000.0,498.782881873795,180.53301338118197,61.237255688531796,21.4315839294857
8060,LMC,Lower middle income,,,1996,1999275190.0,49.7503624908253,35.4800193465563,85.20933711436129,3.73916471063943,32.3297420819754,414.24668804052203,17.7272058037542,39.2576214072083,19.4803563827303,20.3154680004557,8.869784378547891,10.019744737220199,69.59283414488421,0.8904269235897571,8934000000.0,495.16975508387003,173.912031192571,60.88802534226811,20.9221947857349
8061,LMC,Lower middle income,,,1997,2038516003.0,52.404134623575494,38.1308440796534,86.4243935368508,3.7098591810685004,32.116636074183695,421.407320249113,18.277112224400398,39.1867178655883,19.2739365730965,20.7548469470368,8.60062762784989,10.080294182507199,70.02185899513229,0.9369786336733821,9793000000.0,497.19598643179296,172.096528306902,61.053091383958595,20.715148638444898
8062,LMC,Lower middle income,,,1998,2077744727.0,55.35555410535629,41.7787341033743,87.1498671402083,3.62533271878475,32.0448523336247,423.022783835707,19.4476464533428,38.6303116065935,19.4255260102032,21.3855789186225,8.07980137541724,10.152303460735,70.1681939859509,1.05731793857739,11443000000.0,497.437512408067,168.11400536863502,60.99783285501471,21.0465069996243
8063,LMC,Lower middle income,,,1999,2116794418.0,58.2178530514406,45.4055080629277,88.6779294604505,3.48963866316005,31.3866625951297,427.36112414960996,21.1953357162292,39.441072228234894,18.9388517873192,22.513717401986497,7.507901020042679,9.0771384376347,71.03192806785609,1.26581355967749,14451000000.0,507.079940612033,165.532260336034,61.674684755179605,20.8475671630524
8064,LMC,Lower middle income,,,2000,2155781287.0,57.999033530708104,44.6970367581196,88.0081315575498,3.61990348714427,31.3724007248277,432.066959874655,22.145816953186397,40.3208524412462,17.222495768390697,21.7827061863974,8.08493728476622,9.96932244929855,72.07288107694221,1.3925178764784398,16576000000.0,505.929266203145,161.165021357254,61.512830324587796,19.2918397487072
8065,LMC,Lower middle income,,,2001,2194583752.0,56.379710966785495,42.9358745344524,86.2984000835078,3.6158578210888703,31.254350079043697,436.36652290907404,22.885822858334897,40.9119110032381,17.1771829992628,22.740751426270105,7.91809794514064,8.61001689357086,72.26267932307908,1.3663741795361901,16900000000.0,506.713376525466,157.017337633058,61.64821630951421,19.1971205772815
8066,LMC,Lower middle income,,,2002,2233327611.0,60.211365076667,47.7567967577468,87.51829786509079,3.52405658141763,30.9143558464074,451.36338592573196,22.0419914828596,40.7952772038375,16.0657462244539,24.503165364456102,7.69720746196132,8.198085066174901,73.49652763446849,1.3885569675880802,17881000000.0,512.810811402072,154.850001311195,62.1162843505485,18.0782916813584
8067,LMC,Lower middle income,,,2003,2272093950.0,61.8339116654113,49.6617013963094,87.9394581665518,3.59991731372931,30.4623903950928,471.88662401723,21.4809902478293,39.6313539715657,16.9286329699298,26.425671710737,7.40642825038262,6.820567200125001,72.8775928824277,1.46131428152547,19917000000.0,520.670548608228,150.225368174128,62.442749655533504,18.9884424936873
8068,LMC,Lower middle income,,,2004,2310951151.0,62.33282607513821,50.1335303321077,88.03994511233792,3.6560392878762205,29.8970300218275,493.355090626575,20.603885500875602,38.5858914316989,17.0771125355786,27.569927716875302,7.43177015154616,6.52537357663607,72.6811927252103,1.57459360476744,22634000000.0,531.8073112005391,145.539020072103,62.79659283303761,19.2404948830815
8069,LMC,Lower middle income,,,2005,2349947388.0,65.1340780890791,53.09875429655029,89.04143405410879,3.7038248633922004,29.496490514843696,513.0272784802929,19.8814075936183,38.5115090995914,17.780300614949997,27.1518928541174,7.1978602041242805,6.43527050525691,72.09867245896571,1.6651400006132901,25115000000.0,539.947835026143,140.980919266275,63.095347936523105,20.057749276403502
8070,LMC,Lower middle income,,,2006,2389129523.0,66.16209800870439,54.4399334864906,89.8438514825588,3.80492929749019,29.0816334117223,544.013349003703,19.0262226113684,39.5024842301652,18.0699181595969,25.668552967273698,6.93506414588119,6.54113331360875,71.7121705110477,1.93270951743724,31022000000.0,548.292618754699,136.057632833687,63.29499571600329,20.701354012294
8071,LMC,Lower middle income,,,2007,2428529757.0,67.38536094908521,55.931650181204205,90.1753345570497,3.7415714211648194,28.381922277972897,568.9326669919931,18.0355488418326,39.564118039342,17.3920542255315,26.211074831454,6.70514067099574,6.66791503747374,72.4431079082698,2.08278908580914,34969000000.0,562.3193105348661,132.648149133659,63.943124068631604,20.2498766115607
8072,LMC,Lower middle income,,,2008,2468136919.0,68.7421662240835,57.98786839695929,90.64781651049101,3.55529424389489,28.0568745298945,578.642278355989,17.4676766665292,40.9997736569281,16.9647832017661,25.332925115668,6.19341003779253,6.87361046718708,73.2063092397833,2.3274917123582597,39980000000.0,570.807656497634,131.308600681299,64.4780104293048,20.086319833608
8073,LMC,Lower middle income,,,2009,2507929642.0,70.783121622058,60.62689263575971,92.2144562291632,3.4247494663376497,27.678652605184396,596.019846879567,17.373533333859402,40.749513040892,16.1317028224512,26.4307315957901,5.818080667003831,6.92366861154745,74.1039132482295,2.64530115684747,47492000000.0,581.208977003265,129.838730388718,65.05484894064921,19.537584611580698
8074,LMC,Lower middle income,,,2010,2548154994.0,71.4814957718154,60.9495326680859,91.57050252773192,3.6251835061695896,26.881670960728396,636.543993665244,16.522962448908597,41.063770060888295,16.1117120551314,26.4199236302245,6.1558462462671395,6.23230351632799,73.7159972074408,2.6932021578612995,51992000000.0,601.342228071294,127.85398724938999,65.6653748180375,19.535824306040602
8075,LMC,Lower middle income,,,2011,2588455505.0,68.6986520515252,56.127151508893604,91.9799954010778,3.82493859318096,26.625855079706696,676.555192674574,16.093679203915602,41.6060620337771,16.5868818940327,25.7865747364483,6.14685236344425,5.67107252323149,73.06370929345691,2.9530863960152596,61398000000.0,612.412312732338,126.16791395330401,65.5635888619077,20.2297967028675
8076,LMC,Lower middle income,,,2012,2628465458.0,74.9437145172186,65.10879570961639,93.0082624173302,3.72735775179027,26.204046572935802,697.990856577238,15.968375117588598,44.2260148495476,15.6049215254672,23.7560362994458,5.85054411081635,5.901822830091749,73.88387397908521,3.33596047436338,72732000000.0,627.409679497874,125.01496643425301,65.9728357489719,19.6281548711746
8077,LMC,Lower middle income,,,2013,2668772179.0,75.7037049265351,66.1634969751356,92.8591408031522,3.7991283950834602,26.383209915485395,724.93356702771,15.8149430229105,45.345421574860296,16.399840153511697,21.9361457733638,5.36717820270608,5.9972117797097,73.2787791279338,3.5989841284984903,82161000000.0,623.567492815015,119.634266406023,65.7698332394184,20.7021016628295
8078,LMC,Lower middle income,,,2014,2709173405.0,77.08886157674041,67.5725374692324,92.9771417092967,3.6903256718605095,26.048434838648895,749.138476338528,16.3636947772397,46.7511640168109,15.3781878845657,21.397401540265697,5.343031406488981,5.8882572057034,74.03682276278,3.90881912681907,94798000000.0,625.595119119812,115.362480023768,66.2339228594407,19.9704397337556
8079,LMC,Lower middle income,,,2015,2749824313.0,80.3026169104572,71.9961286689741,93.95694611844259,,,,,47.937555439202995,14.055078438162901,21.4863106582582,,5.884440677546741,75.3083067750079,4.1510175902133595,105515000000.0,,,,19.1464104046043
8080,LMC,Lower middle income,,,2016,2790617792.0,82.5147164037382,75.2205694781237,95.12619975210319,,,,,,,,,,,,,,,,
8081,LMC,Lower middle income,,,2017,2831466703.0,84.5685047782904,77.9187868658013,95.96358486777059,,,,,,,,,,,,,,,,
8082,LMC,Lower middle income,,,2018,2872397765.0,86.2614740017622,80.590039620814,95.9514264191368,,,,,,,,,,,,,,,,
8083,LMY,Low & middle income,,,1960,2252173227.0,,,,0.8061091873266519,54.994828279902805,,9.91119005328597,,,,,,,,41000000.0,,,44.1990718874239,
8084,LMY,Low & middle income,,,1961,2281693582.0,,,,1.0026897227851899,54.838206026885096,,9.39887080704085,,,,,,,,44000000.0,,,44.1591134670751,
8085,LMY,Low & middle income,,,1962,2324516396.0,,,,0.815473685737917,50.1348605720869,,9.24157303370787,,,,,,,,45000000.0,,,49.04966574217521,
8086,LMY,Low & middle income,,,1963,2379541287.0,,,,1.48068137931212,46.8930391146966,,10.595028872709,,,,,,,,63000000.0,,,51.6262795059913,
8087,LMY,Low & middle income,,,1964,2435054181.0,,,,1.10581508666177,44.91927730462729,,10.267355650415599,,,,,,,,97000000.0,,,53.9748923685965,
8088,LMY,Low & middle income,,,1965,2492350942.0,,,,1.4092502365886599,42.5090200559124,,10.0545124167171,,,,,,,,100000000.0,,,56.081729707498894,
8089,LMY,Low & middle income,,,1966,2553332788.0,,,,1.37322070634664,39.1775574557893,,10.502612141956401,,,,,,,,122000000.0,,,59.4492218378641,
8090,LMY,Low & middle income,,,1967,2614208568.0,,,,1.34935000404001,38.0260456463663,,10.964417968121099,,,,,,,,173000000.0,,,60.62461071181129,
8091,LMY,Low & middle income,,,1968,2676854299.0,,,,1.70387888944433,36.1129195924681,,11.4907727797001,,,,,,,,179000000.0,,,62.183195466844104,
8092,LMY,Low & middle income,,,1969,2741994383.0,,,,1.7495392460005,34.0893671041275,,10.691502934422,,,,,,,,178000000.0,,,64.1610879098196,
8093,LMY,Low & middle income,,,1970,2808816759.0,,,,1.55584818920711,32.790127770773104,,10.0545053925548,,,,,,,,166000000.0,,,65.6540295307901,
8094,LMY,Low & middle income,,,1971,2877092413.0,,,,1.45578255791316,43.9837795601915,192.173800901258,10.4971943686305,22.4387011774798,19.3402636646059,2.6926235468309,0.133246199456927,10.467858499376199,35.5991832236869,0.237248256220061,2304000000.0,449.921323926228,,54.4255708621463,
8095,LMY,Low & middle income,,,1972,2944468939.0,,,,1.53937432334087,43.1023297353539,205.036789515243,10.491501739092,21.3961928718088,19.515569490081102,2.59804533075937,0.116310740622827,11.4687843789238,35.4630225814919,0.215038531773974,2287000000.0,457.43672280872,,55.3237427283695,
8096,LMY,Low & middle income,,,1973,3011825196.0,,,,1.64624132519344,41.797533168067105,219.02712434620202,10.5385479315915,20.0004183199271,19.6323505188849,2.6614265857193597,0.232627121445201,12.554541111625,35.216386017271496,0.22935311010634304,2662000000.0,469.84836279682406,,56.5086975509768,
8097,LMY,Low & middle income,,,1974,3078739653.0,,,,1.8185029096039098,41.060299649317706,227.03154026686798,10.505502819590198,19.529878064696,20.6475046644077,2.66734916657124,0.3754077011875421,11.841521856447699,34.038749087715004,0.24905531439769701,3071000000.0,477.726127418676,,57.080350242685796,
8098,LMY,Low & middle income,,,1975,3144348695.0,,,,1.92739998944342,39.523389902088795,245.41243742300898,10.5618352207616,19.439502691254603,20.2078636385955,2.77819059241428,0.607633128674413,12.0124282836135,34.2301215672824,0.265098433155712,3622000000.0,497.041763701915,,58.51556438215489,
8099,LMY,Low & middle income,,,1976,3209450526.0,,,,2.09517056163428,38.4975693267055,259.241953993663,10.715212940012302,18.2563676584188,20.5905361536515,2.67521720020944,0.773743665729649,12.736729749552698,33.6683146081809,0.27812234014584103,4106000000.0,507.903258143487,,59.3708199732652,
8100,LMY,Low & middle income,,,1977,3274131319.0,,,,2.09468122505238,36.915011553436706,275.246913351834,10.6888020082759,18.5064442964228,20.6101100112888,2.73764116849021,0.638539126646091,12.5370349517068,33.7811204166198,0.28094721315327303,4494000000.0,528.8805619020391,,60.9526543634827,
8101,LMY,Low & middle income,,,1978,3339958060.0,,,,2.12289735536117,35.50191186677,296.206262898096,10.892928193424801,18.884136036864103,20.015391704459,2.6321848433384702,0.6731547055384101,12.8307038343363,34.347024714538804,0.275145643171709,4826000000.0,548.3538750989401,,62.3169973636278,
8102,LMY,Low & middle income,,,1979,3407356598.0,,,,2.26831082001522,34.898110234823605,317.10929938414,10.9949259850724,18.0866906229974,20.1387526484181,2.9972039260094,0.6188708771874711,13.1471561421576,34.2310506911644,0.32204255093795897,6169000000.0,558.2163775426329,,62.763104898207,
8103,LMY,Low & middle income,,,1980,3475736541.0,,,,2.41138661699115,34.571356669981796,333.769589443643,11.237795734353002,17.6091907320153,20.0828715454154,3.1164398617161204,0.558507333737645,13.580250445469902,34.305881039201395,0.3634568493536,7489000000.0,561.207652240142,,62.9351852712642,
8104,LMY,Low & middle income,,,1981,3546123488.0,,,,2.6040901198456803,34.4004514509553,343.232792299248,11.38000652548,17.962363226268998,20.278987762978,3.07329873907227,0.6922013262822729,12.9182198530513,33.9538818183926,0.41020695570494503,8952000000.0,561.415206132247,,62.95029510885,
8105,LMY,Low & middle income,,,1982,3619940401.0,,,,2.67325438259825,33.6779015912513,357.55181237687003,11.5455417824802,18.3480362309227,19.994904169839998,3.57073936564461,0.636210862053771,12.3285654284076,34.2473410249749,0.4568218064891861,10642000000.0,571.391647411777,,63.613155289855605,
8106,LMY,Low & middle income,,,1983,3694957816.0,,,,2.8020699697572296,33.4072590680191,373.252071459337,11.5140051161041,18.362468948729,19.646007456982698,3.4669258776380003,0.786707019661178,12.5620934661771,34.391488292544196,0.511075094169795,12666000000.0,573.240356141577,,63.743009114582904,
8107,LMY,Low & middle income,,,1984,3770062283.0,,,,2.98120995938932,32.6282906520119,395.66850412943705,11.4589294494104,19.010746390052198,19.514144421882698,3.60165235369663,1.0162738027421998,11.708315682150099,34.320714425899,0.48414521283399203,13026000000.0,588.383960841001,,64.36146203626821,
8108,LMY,Low & middle income,,,1985,3846640296.0,,,,3.0893603160014598,32.095639177547,415.110738579729,11.632197720011401,20.3022000865505,19.1782493074017,3.81793558954672,1.1421299379682501,10.5160535951861,34.6361892712833,0.477341691215489,13759000000.0,595.686045331111,,64.7810644589542,
8109,LMY,Low & middle income,,,1986,3925425844.0,,,,3.1801113767113502,31.482179433729602,436.993281917712,11.5395119751571,21.0805936170362,18.836755284346,3.78111191671108,1.03657413321999,10.1943103956867,35.056015929434,0.5045648608688,15664000000.0,603.728662237981,,65.27194497950289,
8110,LMY,Low & middle income,,,1987,4006377627.0,,,,3.21406017594039,30.7527787822553,458.333395774515,12.004802698494599,21.8936529399441,18.204159998631198,4.254360882548471,0.945027806534342,9.628432176822901,35.7764459993155,0.5082764033877779,16984000000.0,616.2917923226851,,65.9637450282612,
8111,LMY,Low & middle income,,,1988,4088115461.0,,,,3.4221596572858597,30.0074525880075,482.854365265409,11.7727172333156,21.5357804832934,18.5099312036686,4.71186884135979,1.08768258357866,9.09416985989525,35.3418191845484,0.49447723607307004,17730000000.0,627.850457764615,,66.54771040874151,
8112,LMY,Low & middle income,,,1989,4169378576.0,,,,3.4252055616311403,29.6954343908545,500.949106802358,12.0882750280876,22.117782893267698,18.1128374045741,5.071685883405441,0.986625199226186,8.657064153248559,35.8465329299217,0.487914674146759,18575000000.0,633.937907855703,,66.84963861812079,
8113,LMY,Low & middle income,,,1990,4251636958.0,,,,3.32288267282095,17.3879913452682,862.043878606795,10.4010668383977,32.1553910809265,24.148642543772997,22.255351376043897,5.923567173587119,13.7980613598607,68.20880381683111,0.505472121355457,20180000000.0,948.451144935478,210.518744432724,76.8437968427108,25.0132209889761
8114,LMY,Low & middle income,,,1991,4331377615.0,,,,3.3652472039789396,17.5342904408154,866.5860804351261,10.776727499086899,33.0834871947433,24.296862263733303,21.802586666531,5.78059977575822,13.337810047944,68.22388390921829,0.533085679488972,21837000000.0,933.978663588306,209.61936919871997,76.5057817098557,25.181519561134802
8115,LMY,Low & middle income,,,1992,4409608113.0,,,,3.43478439141006,18.015306434191398,857.537630427828,11.035160075846,34.5372357269316,24.453928916386598,20.948776174411602,5.67839203866822,12.543346314652199,68.0293582159954,0.5924328124582979,24443000000.0,903.237657258629,205.466947224782,75.8878656082585,25.393719054144203
8116,LMY,Low & middle income,,,1993,4486793819.0,,,,3.5318252361874105,18.0631835741802,852.575805393183,11.581099906639599,35.005904995055104,25.471102067897395,20.264678736623,5.6089352155961,11.812380199472,67.0829639311501,0.578818546556739,24383000000.0,891.241864011355,202.242275065456,75.79326025097309,26.409664787488104
8117,LMY,Low & middle income,,,1994,4563472313.0,,,,3.5977577363330604,18.3179455255691,853.6069542601331,11.7946656920206,36.5898311627747,26.2162360539891,19.009197418755697,5.23490462215044,11.147516689410802,66.7465452709411,0.616649368777546,26521000000.0,868.40850289418,196.182265548824,75.29334842020609,27.2099495077526
8118,LMY,Low & middle income,,,1995,4639487256.0,,,,3.66430667045452,17.952220127953698,868.836973929027,12.154446979877902,36.958346456967796,26.0992001419377,18.811630694911102,5.3178686094782,10.9525589503651,66.72253610224399,0.6877937742446341,30814000000.0,878.565277392065,195.754565593901,75.7457498849789,27.1571926858955
8119,LMY,Low & middle income,,,1996,4715287096.0,,,,3.76816642146941,17.818152813933498,888.197137204279,12.5902247774157,37.77038588990229,25.2748385482966,19.0358928945179,5.64096309257247,10.4200708617291,67.2263496461493,0.6798755912383241,31614000000.0,880.029067493241,189.61662377212699,75.7512292411738,26.324770188297897
8120,LMY,Low & middle income,,,1997,4790982263.0,,,,3.79363284363648,17.7850521776234,903.7578176602291,12.736055615629999,38.0348981242536,24.9115031994821,19.327950906713898,5.53069473083191,10.315840401689998,67.67868943265749,0.7085321578008521,34128000000.0,876.0730517545829,183.22917586198898,75.74950646781029,25.9804747830693
8121,LMY,Low & middle income,,,1998,4865923598.0,,,,3.81072837330065,17.875687713094802,908.545097099955,13.2009321406365,37.5899132677956,25.224038455331897,19.4868009353316,5.24618457809093,10.577564420477302,67.6542786236044,0.7304708820233891,36054000000.0,865.659004988112,180.213908381668,75.5679549063668,26.3285493562605
8122,LMY,Low & middle income,,,1999,4939675723.0,,,,3.8361896548274905,17.6899218407393,926.701071591134,13.6781043971414,38.2521738185205,24.43797333632,20.2610294731108,5.3313384766868,9.76162536785506,68.2748286594864,0.7984279350888671,41087000000.0,874.624765683703,178.091767510328,75.68521927915691,25.624715029437102
8123,LMY,Low & middle income,,,2000,5012852771.0,73.21576533032,62.43312086311379,93.0329097662569,3.96174991798452,17.3139715885464,964.479942357871,13.8150820789948,39.25285384458971,23.693046283112803,20.2561811036347,5.458059260292719,9.40265984762016,68.9116947958445,0.8375183574141608,45624000000.0,881.189002882211,172.533167857744,75.8035674727218,24.903147278808603
8124,LMY,Low & middle income,,,2001,5085444342.0,72.9144551721991,61.5946742326264,92.29054576763609,4.02660528252159,16.8515516025847,985.2603824223689,13.9095182094644,39.7435957081355,23.281873045325604,20.8088435608923,5.5605832485562505,8.63580234848874,69.1882416175165,0.865158294321951,48958000000.0,890.857684154377,170.582878757078,76.03516607266609,24.512786576023103
8125,LMY,Low & middle income,,,2002,5157632243.0,74.6015676358174,63.7218229498486,92.7178465505739,4.04422787345717,16.490273221147802,1028.7263668231,13.6119121191077,40.746837680405704,22.5517972339536,20.9905646008697,5.52680977688233,8.13638910687572,69.8737913881511,0.87063070608524,51949000000.0,908.818762782476,168.613377237321,76.3423352502904,23.7796245640446
8126,LMY,Low & middle income,,,2003,5229719493.0,75.37908770564071,64.2511443551337,92.9750118322847,4.048021378540899,15.597822909962598,1100.0987794815899,13.0991105093507,42.279937741192704,21.4649384154574,21.494194676421397,5.556314937034349,7.167380401532769,70.94151281914691,0.8899645941292441,57341000000.0,954.305372004054,169.600065473861,77.21078980607221,22.694704791981803
8127,LMY,Low & middle income,,,2004,5301915963.0,75.62583587438591,64.4276541738161,92.9431641347504,4.02097309632211,14.624919911974402,1175.30287519015,12.7690648334441,42.4115962705203,22.0907351048698,21.246240601308397,5.222479559318571,7.00794646784114,70.6657833396699,0.897775276900422,62412000000.0,1007.32397626616,168.820237813652,78.03339881896109,23.3272852707816
8128,LMY,Low & middle income,,,2005,5374446871.0,76.0922689436775,64.947653824588,93.2660836343383,4.02809575355609,13.957030641978701,1243.12107958055,12.6243160312616,43.840628487469,22.056478537936698,20.7921217280338,4.99055814493159,6.2055326324517,70.8382828479545,0.9549847591993108,71050000000.0,1048.15364344175,166.379115360832,78.63307208819741,23.340464951422895
8129,LMY,Low & middle income,,,2006,5447074438.0,77.2595497799337,66.363096415143,93.62200186344928,4.05141689059933,13.4145516863114,1340.16655358755,12.0634857912015,45.566011068019,21.5841008859242,20.122799516770698,4.79710582106425,5.70162593695912,71.3904365217488,1.00941931517325,81447000000.0,1091.3421100272099,162.625128952133,79.1783108373572,22.924567592582
8130,LMY,Low & middle income,,,2007,5519916433.0,78.555900292066,67.4948981962354,93.8866230812462,4.03466730878577,12.8043787718459,1435.74270546513,11.586788360480199,47.1266786888555,20.7455902664788,20.0925811211042,4.5256288883369695,5.18678597482979,72.40604578478941,1.10484010051473,96003000000.0,1128.5544938868302,157.5276135533,79.5816778510497,22.192386325233002
8131,LMY,Low & middle income,,,2008,5593451949.0,78.51466175300921,67.916422734508,94.04378045465592,4.1059143730608305,12.3739379443176,1476.1963554588901,11.426362327505698,46.8524702909082,20.8953178078916,20.2828039322225,4.42842895624488,5.09100358333715,72.2262778064678,1.30518692094684,117950000000.0,1152.83874000645,154.386760653109,79.82975038059041,22.545447488349105
8132,LMY,Low & middle income,,,2009,5667768723.0,79.1326085730803,68.9113349692162,94.2498254914366,4.14723826937282,12.1174936576025,1508.74231968307,11.342139795520302,47.2004267199952,20.784472929387697,20.1775476817938,4.28635669727622,4.75090552801085,72.1288799297998,1.6174252174841397,151068000000.0,1166.90136938108,154.325166486931,79.8554093001781,22.7436211849411
8133,LMY,Low & middle income,,,2010,5742542545.0,79.97840406593691,69.4453016033239,94.349637125723,4.163527698786661,11.423863105691499,1636.14486635926,10.7404186544359,47.470035129927304,20.6948866351213,20.2191476454557,4.12965049786283,4.33990185517559,72.0290846305585,1.9050770316242298,194004000000.0,1233.51746694495,153.659524999461,80.44165895606399,22.9330204349657
